transaction_id,ts,hour,user_id,amount,merchant,is_new_device,is_new_location,merchant_risk,txn_freq_1h,decision,risk_score,reasons,label
TXN_102221,2026-09-19 20:58:36,20,U7172,1604.86,IRCTC,1,0,0.05,0,REAL,0.25,New device / location,0
TXN_102222,2026-09-19 20:42:49,20,U6766,3898.84,Paytm,0,0,0.08,2,REAL,0.05,No strong risk signals detected,0
TXN_102223,2026-09-20 10:18:50,10,U4982,4373.91,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102224,2026-09-20 00:33:20,0,U5075,58625.56,PhonePe,0,0,0.05,0,REVIEW,0.45,High transaction amount (outlier detected)|Unusual time pattern (late night),0
TXN_102225,2026-09-20 11:34:49,11,U7244,386.98,IRCTC,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102226,2026-09-20 07:24:32,7,U8939,946.26,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102227,2026-09-20 02:37:40,2,U3716,4833.16,Myntra,0,1,0.05,1,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_102228,2026-09-20 00:24:25,0,U3898,3691.44,Google Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102229,2026-09-19 19:26:36,19,U4528,2330.68,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_102230,2026-09-20 03:33:12,3,U4068,263.3,Paytm,1,0,0.08,0,REAL,0.35,Unusual time pattern (late night)|New device / location,0
TXN_102231,2026-09-20 10:04:13,10,U5047,647.75,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102232,2026-09-20 19:00:51,19,U2089,751.03,Amazon Pay,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102233,2026-09-19 23:15:04,23,U2103,3660.82,PhonePe,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102234,2026-09-20 00:57:38,0,U5923,3185.13,Zomato,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102235,2026-09-20 01:31:43,1,U1543,3716.57,BookMyShow,0,0,0.1,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102236,2026-09-19 21:17:43,21,U5863,929.6,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102237,2026-09-20 08:08:37,8,U1507,1319.87,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102238,2026-09-19 23:36:43,23,U9932,4399.15,Amazon Pay,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102239,2026-09-20 16:31:09,16,U6971,2164.45,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102240,2026-09-20 08:31:42,8,U5757,620.17,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102241,2026-09-20 13:41:37,13,U2188,278.11,IRCTC,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102242,2026-09-20 03:30:39,3,U3778,750.13,Google Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102243,2026-09-20 08:08:12,8,U2162,3664.18,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102244,2026-09-20 09:07:32,9,U5506,147.85,PhonePe,0,1,0.05,0,REAL,0.2,New device / location,0
TXN_102245,2026-09-19 19:27:25,19,U3108,2362.77,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102246,2026-09-20 08:57:02,8,U2168,3481.48,BigBasket,1,0,0.05,1,REAL,0.25,New device / location,0
TXN_102247,2026-09-19 21:50:56,21,U9818,4073.44,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102248,2026-09-20 01:11:29,1,U9337,88886.49,Unknown Merchant,1,1,0.9,8,FRAUD,0.98,High transaction amount (outlier detected)|Unusual time pattern (late night)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102249,2026-09-20 04:45:34,4,U7429,2469.65,Zomato,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102250,2026-09-20 04:01:48,4,U5670,13413.27,Dream11,0,0,0.7,8,REVIEW,0.55,Unusual time pattern (late night)|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,0
TXN_102251,2026-09-20 15:27:34,15,U1301,4025.27,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102252,2026-09-20 18:18:38,18,U7268,1871.3,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102253,2026-09-20 01:26:26,1,U5566,1622.05,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102254,2026-09-19 23:17:30,23,U2483,3617.43,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102255,2026-09-20 08:15:25,8,U3165,2525.63,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102256,2026-09-20 02:04:48,2,U8077,5851.2,BookMyShow,0,0,0.1,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102257,2026-09-20 13:59:08,13,U2924,412.73,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102258,2026-09-20 12:17:57,12,U3379,2813.17,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102259,2026-09-20 08:51:00,8,U7542,4971.09,BigBasket,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102260,2026-09-19 21:18:41,21,U3404,57838.78,Dream11,0,1,0.7,0,FRAUD,0.75,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk),1
TXN_102261,2026-09-20 07:16:34,7,U5854,4479.09,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102262,2026-09-20 16:33:03,16,U2040,2117.7,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102263,2026-09-20 03:10:27,3,U7687,1829.24,Paytm,0,0,0.08,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102264,2026-09-20 18:53:04,18,U7297,4537.94,BookMyShow,0,0,0.1,2,REAL,0.05,No strong risk signals detected,0
TXN_102265,2026-09-20 18:47:53,18,U7361,1993.21,Amazon Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102266,2026-09-20 11:33:58,11,U1137,2156.1,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102267,2026-09-20 18:22:17,18,U2977,11163.54,Dream11,0,0,0.7,1,REAL,0.3,Suspicious merchant category (gambling/high-risk),0
TXN_102268,2026-09-19 23:00:42,23,U6977,2311.14,Myntra,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102269,2026-09-20 07:25:22,7,U7007,3123.94,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102270,2026-09-20 01:34:49,1,U3179,3314.7,IRCTC,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102271,2026-09-20 10:10:34,10,U3245,56657.8,Unknown Merchant,0,0,0.9,2,REVIEW,0.6,High transaction amount (outlier detected)|Suspicious merchant category (gambling/high-risk),0
TXN_102272,2026-09-20 11:29:46,11,U3037,1764.95,BigBasket,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102273,2026-09-20 12:42:55,12,U5636,3435.43,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102274,2026-09-20 14:54:20,14,U9110,2111.6,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_102275,2026-09-20 14:42:17,14,U7931,141161.79,RummyCircle,1,0,0.85,1,FRAUD,0.8,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk),1
TXN_102276,2026-09-20 07:00:43,7,U4223,1011.26,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102277,2026-09-20 18:57:23,18,U4774,288.76,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102278,2026-09-20 02:33:15,2,U2013,1551.8,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102279,2026-09-20 00:45:48,0,U7150,4937.82,Google Pay,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102280,2026-09-20 04:24:48,4,U6231,3723.1,Flipkart,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102281,2026-09-20 09:07:06,9,U7629,1624.9,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102282,2026-09-19 23:30:35,23,U8536,24876.41,Amazon Pay,0,0,0.05,0,REAL,0.27,Unusual time pattern (late night),0
TXN_102283,2026-09-19 20:30:57,20,U8766,519.3,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102284,2026-09-20 13:51:50,13,U6896,3026.45,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102285,2026-09-20 03:48:01,3,U3183,3820.17,Paytm,0,1,0.08,0,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_102286,2026-09-20 06:02:00,6,U8539,1199.05,Myntra,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102287,2026-09-19 20:51:37,20,U9764,487.73,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102288,2026-09-19 21:01:47,21,U7935,1077.84,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102289,2026-09-20 09:30:09,9,U2156,1618.99,BookMyShow,0,0,0.1,2,REAL,0.05,No strong risk signals detected,0
TXN_102290,2026-09-20 16:39:58,16,U5402,2850.6,Swiggy,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102291,2026-09-19 23:22:47,23,U4305,4923.71,Zomato,0,1,0.05,1,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_102292,2026-09-20 12:18:42,12,U4019,2473.96,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102293,2026-09-20 04:32:38,4,U4338,2021.01,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102294,2026-09-20 09:15:21,9,U1463,3991.9,IRCTC,1,0,0.05,0,REAL,0.25,New device / location,0
TXN_102295,2026-09-20 08:22:31,8,U3776,3959.61,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102296,2026-09-20 09:15:48,9,U3167,3797.88,PhonePe,1,0,0.05,1,REAL,0.25,New device / location,0
TXN_102297,2026-09-20 02:51:24,2,U8429,88.69,Google Pay,0,1,0.05,1,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_102298,2026-09-20 17:46:06,17,U7632,3981.41,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_102299,2026-09-20 05:15:47,5,U5632,4628.05,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102300,2026-09-20 00:17:02,0,U8936,4571.2,BookMyShow,0,0,0.1,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102301,2026-09-20 02:34:49,2,U6160,2096.39,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102302,2026-09-20 05:43:38,5,U3089,522.2,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102303,2026-09-19 20:26:14,20,U9743,2820.68,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102304,2026-09-20 08:47:35,8,U1266,56364.28,RummyCircle,1,1,0.85,8,FRAUD,0.98,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102305,2026-09-20 13:52:53,13,U4163,4137.02,BookMyShow,0,0,0.1,2,REAL,0.05,No strong risk signals detected,0
TXN_102306,2026-09-19 22:51:30,22,U7515,661.26,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102307,2026-09-20 04:28:10,4,U9946,2620.34,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102308,2026-09-20 06:17:47,6,U4275,4898.12,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102309,2026-09-19 23:26:56,23,U5440,2845.5,BigBasket,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102310,2026-09-20 06:48:55,6,U9873,1986.96,Amazon Pay,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102311,2026-09-20 15:57:58,15,U9896,2105.1,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102312,2026-09-20 07:04:31,7,U8366,3763.01,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_102313,2026-09-20 07:05:20,7,U6768,1944.35,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102314,2026-09-20 04:40:18,4,U7798,1777.44,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102315,2026-09-20 08:55:42,8,U3869,44.59,PhonePe,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102316,2026-09-20 12:49:18,12,U7660,4338.97,Paytm,1,0,0.08,1,REAL,0.25,New device / location,0
TXN_102317,2026-09-19 19:57:23,19,U1325,1353.55,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102318,2026-09-20 12:29:10,12,U7737,3684.7,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102319,2026-09-20 12:00:13,12,U5554,4121.89,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102320,2026-09-20 03:23:20,3,U8978,1825.64,PhonePe,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102321,2026-09-19 23:44:18,23,U1215,2470.87,Amazon Pay,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102322,2026-09-20 03:01:15,3,U6273,2930.7,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102323,2026-09-19 22:13:16,22,U1739,3260.35,Paytm,1,0,0.08,0,REAL,0.25,New device / location,0
TXN_102324,2026-09-20 17:10:37,17,U2474,3060.41,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_102325,2026-09-20 18:32:39,18,U6114,2672.3,Zomato,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102326,2026-09-20 04:38:12,4,U6985,4967.28,Flipkart,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102327,2026-09-19 21:28:05,21,U3604,2609.6,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_102328,2026-09-20 06:17:19,6,U5529,4459.67,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102329,2026-09-20 18:14:10,18,U6907,4196.45,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102330,2026-09-20 09:02:18,9,U4437,2959.97,IRCTC,0,1,0.05,1,REAL,0.2,New device / location,0
TXN_102331,2026-09-19 21:19:53,21,U2416,2513.25,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102332,2026-09-20 09:12:42,9,U7250,4640.7,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102333,2026-09-20 11:53:22,11,U3366,22678.07,IRCTC,0,0,0.05,0,REAL,0.17,No strong risk signals detected,0
TXN_102334,2026-09-20 11:31:08,11,U1927,43699.3,Crypto Exchange,1,1,0.8,8,FRAUD,0.92,New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102335,2026-09-20 17:18:55,17,U5596,2236.95,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102336,2026-09-20 03:41:31,3,U4318,3749.76,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102337,2026-09-20 04:29:47,4,U6779,4938.08,Google Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102338,2026-09-19 20:21:27,20,U3746,2635.12,BookMyShow,0,0,0.1,2,REAL,0.05,No strong risk signals detected,0
TXN_102339,2026-09-20 15:00:08,15,U8847,4679.56,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102340,2026-09-19 21:23:50,21,U6467,3242.26,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102341,2026-09-20 01:28:10,1,U7340,2452.5,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102342,2026-09-20 06:37:06,6,U1600,2955.61,Amazon Pay,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102343,2026-09-20 14:37:16,14,U4784,2281.52,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102344,2026-09-20 17:46:06,17,U6180,130464.65,Crypto Exchange,1,0,0.8,6,FRAUD,0.95,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102345,2026-09-20 11:49:30,11,U6805,4202.52,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102346,2026-09-19 21:03:55,21,U4572,4527.24,Google Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102347,2026-09-20 07:53:10,7,U2533,3560.32,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102348,2026-09-20 10:45:49,10,U6098,1556.67,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102349,2026-09-20 03:58:10,3,U2677,2688.06,Zomato,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102350,2026-09-20 04:54:31,4,U7447,2262.66,BookMyShow,0,0,0.1,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102351,2026-09-20 04:27:48,4,U3328,1473.77,PhonePe,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102352,2026-09-20 05:31:15,5,U5807,133296.32,Dream11,0,1,0.7,6,FRAUD,0.9,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102353,2026-09-20 16:34:38,16,U3207,1788.23,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102354,2026-09-20 03:38:23,3,U3624,4809.42,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102355,2026-09-19 19:48:06,19,U1618,4979.73,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102356,2026-09-20 11:47:40,11,U5916,2923.73,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102357,2026-09-20 07:00:22,7,U4396,629.21,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_102358,2026-09-19 19:21:15,19,U6844,4618.28,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102359,2026-09-19 23:54:24,23,U2042,3328.73,Google Pay,1,0,0.05,0,REAL,0.35,Unusual time pattern (late night)|New device / location,0
TXN_102360,2026-09-20 06:25:16,6,U2176,3344.88,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102361,2026-09-20 06:16:55,6,U1959,1453.25,PhonePe,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102362,2026-09-19 19:53:14,19,U3054,162.79,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102363,2026-09-20 14:33:57,14,U6699,952.08,Amazon Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102364,2026-09-20 01:04:39,1,U7809,4763.68,IRCTC,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102365,2026-09-20 18:53:31,18,U7457,4248.17,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102366,2026-09-20 14:53:08,14,U4607,4860.31,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102367,2026-09-20 01:46:54,1,U7897,1650.44,Myntra,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102368,2026-09-19 22:42:34,22,U7612,1765.3,PhonePe,1,0,0.05,0,REAL,0.25,New device / location,0
TXN_102369,2026-09-20 04:41:57,4,U7479,568.02,Paytm,0,0,0.08,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102370,2026-09-20 06:46:20,6,U3101,3221.37,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102371,2026-09-19 23:21:30,23,U6832,4406.38,Swiggy,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102372,2026-09-20 16:42:13,16,U1736,90894.76,Betting App,1,0,0.9,8,FRAUD,0.95,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_102373,2026-09-19 19:15:38,19,U5441,2676.56,BigBasket,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102374,2026-09-20 01:47:15,1,U1013,3661.45,Zomato,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102375,2026-09-19 20:56:28,20,U8900,2950.03,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102376,2026-09-20 02:28:22,2,U6190,1441.37,Swiggy,0,1,0.05,0,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_102377,2026-09-20 04:30:10,4,U8134,317.68,BookMyShow,0,0,0.1,1,REAL,0.15,Unusual time pattern (late night),0
TXN_102378,2026-09-19 19:17:17,19,U8871,343.32,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102379,2026-09-20 11:34:21,11,U9763,406.53,BigBasket,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102380,2026-09-20 04:55:49,4,U7641,2044.6,Google Pay,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_102381,2026-09-20 01:19:58,1,U1037,3613.0,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102382,2026-09-20 07:45:40,7,U4214,98856.35,RummyCircle,1,1,0.85,1,FRAUD,0.95,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk),1
TXN_102383,2026-09-20 08:20:07,8,U6490,3709.68,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102384,2026-09-20 15:43:01,15,U3513,11130.32,Crypto Exchange,1,1,0.8,0,REVIEW,0.65,New device / location|Suspicious merchant category (gambling/high-risk),0
TXN_102385,2026-09-20 00:52:50,0,U2563,4267.35,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102386,2026-09-20 10:59:49,10,U6234,716.39,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102387,2026-09-20 18:55:09,18,U1759,2887.86,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102388,2026-09-20 12:47:10,12,U3855,3670.03,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102389,2026-09-20 10:39:58,10,U7745,4024.7,Google Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102390,2026-09-19 23:33:24,23,U1081,291.45,Myntra,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102391,2026-09-20 00:39:36,0,U8164,2872.79,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102392,2026-09-19 22:21:28,22,U3905,904.27,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102393,2026-09-20 06:36:28,6,U6447,1861.27,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102394,2026-09-20 11:06:11,11,U9370,1859.98,Paytm,0,0,0.08,2,REAL,0.05,No strong risk signals detected,0
TXN_102395,2026-09-20 11:35:57,11,U7076,1602.55,IRCTC,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102396,2026-09-20 11:40:38,11,U7680,787.4,BigBasket,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102397,2026-09-20 12:04:53,12,U7361,3211.95,Myntra,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102398,2026-09-19 22:16:52,22,U7854,3303.56,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102399,2026-09-20 05:26:30,5,U9195,2701.23,Zomato,0,1,0.05,0,REAL,0.2,New device / location,0
TXN_102400,2026-09-20 09:25:21,9,U4872,1138.52,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102401,2026-09-20 02:56:45,2,U7449,135.14,BookMyShow,0,0,0.1,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102402,2026-09-20 12:31:43,12,U7218,3075.45,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102403,2026-09-20 03:25:54,3,U1312,4896.48,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102404,2026-09-20 09:36:01,9,U4218,1404.3,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102405,2026-09-20 14:14:14,14,U3694,2310.85,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102406,2026-09-19 19:02:14,19,U5924,10082.99,Crypto Exchange,0,1,0.8,8,REVIEW,0.6,New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,0
TXN_102407,2026-09-20 13:20:25,13,U7279,5511.5,Myntra,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_102408,2026-09-19 21:05:16,21,U4673,1762.52,Zomato,0,1,0.05,1,REAL,0.2,New device / location,0
TXN_102409,2026-09-20 01:00:44,1,U7575,424.89,Zomato,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102410,2026-09-20 11:47:34,11,U5454,1382.69,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102411,2026-09-20 15:43:49,15,U9937,2478.25,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102412,2026-09-20 12:59:47,12,U5113,3557.68,Flipkart,0,1,0.05,0,REAL,0.2,New device / location,0
TXN_102413,2026-09-19 21:19:46,21,U1408,8514.95,Unknown Merchant,0,0,0.9,0,REAL,0.3,Suspicious merchant category (gambling/high-risk),0
TXN_102414,2026-09-20 05:07:25,5,U2950,3019.06,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_102415,2026-09-20 11:43:42,11,U2998,1320.44,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_102416,2026-09-20 14:58:38,14,U6230,4697.27,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_102417,2026-09-20 00:55:38,0,U9905,597.71,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_102418,2026-09-20 14:11:06,14,U2601,2330.37,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_102419,2026-09-20 18:50:52,18,U9532,2307.7,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
